section_code,section_name,division_code,division_name,group_code,group_name,class_code,class_name,subclass_code,subclass_name
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,251.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",2513.0,핵반응기 및 증기보일러 제조업,25130,핵반응기 및 증기보일러 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,252.0,무기 및 총포탄 제조업,2520.0,무기 및 총포탄 제조업,25200,무기 및 총포탄 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2591.0,"금속 단조, 압형 및 분말 야금제품 제조업",25911,분말 야금제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2591.0,"금속 단조, 압형 및 분말 야금제품 제조업",25912,금속 단조제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2591.0,"금속 단조, 압형 및 분말 야금제품 제조업",25913,자동차용 금속 압형제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2591.0,"금속 단조, 압형 및 분말 야금제품 제조업",25914,그 외 금속 압형제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2592.0,"금속 열처리, 도금 및 기타 금속 가공업",25921,금속 열처리업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2592.0,"금속 열처리, 도금 및 기타 금속 가공업",25922,도금업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2592.0,"금속 열처리, 도금 및 기타 금속 가공업",25923,도장 및 기타 피막처리업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2592.0,"금속 열처리, 도금 및 기타 금속 가공업",25924,절삭가공 및 유사처리업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2592.0,"금속 열처리, 도금 및 기타 금속 가공업",25929,그 외 기타 금속가공업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2593.0,"날붙이, 수공구 및 일반 철물 제조업",25931,날붙이 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2593.0,"날붙이, 수공구 및 일반 철물 제조업",25932,일반철물 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2593.0,"날붙이, 수공구 및 일반 철물 제조업",25933,비동력식 수공구 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2593.0,"날붙이, 수공구 및 일반 철물 제조업",25934,톱 및 호환성 공구 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2594.0,"금속 파스너, 스프링 및 금속선 가공제품 제조업",25941,볼트 및 너트류 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2594.0,"금속 파스너, 스프링 및 금속선 가공제품 제조업",25942,그 외 금속파스너 및 나사제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2594.0,"금속 파스너, 스프링 및 금속선 가공제품 제조업",25943,금속 스프링 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2594.0,"금속 파스너, 스프링 및 금속선 가공제품 제조업",25944,금속선 가공제품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25991,금속 캔 및 기타 포장용기 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25992,수동식 식품 가공기기 및 금속 주방용기 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25993,금속 위생용품 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25994,금속 표시판 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25995,피복 및 충전 용접봉 제조업
C,제조업(10~34),25.0,금속 가공제품 제조업; 기계 및 가구 제외,259.0,기타 금속 가공제품 제조업,2599.0,그 외 기타 금속 가공제품 제조업,25999,그 외 기타 분류 안된 금속 가공 제품 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2611.0,전자집적회로 제조업,26111,메모리용 전자집적회로 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2611.0,전자집적회로 제조업,26112,비메모리용 및 기타 전자집적회로 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2612.0,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121,발광 다이오드 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",261.0,반도체 제조업,2612.0,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26129,기타 반도체소자 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2621.0,표시장치 제조업,26211,액정 표시장치 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2621.0,표시장치 제조업,26212,유기발광 표시장치 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2621.0,표시장치 제조업,26219,기타 표시장치 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2622.0,인쇄회로기판 및 전자부품 실장기판 제조업,26221,인쇄회로기판용 적층판 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2622.0,인쇄회로기판 및 전자부품 실장기판 제조업,26222,경성 인쇄회로기판 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2622.0,인쇄회로기판 및 전자부품 실장기판 제조업,26223,연성 및 기타 인쇄회로기판 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2622.0,인쇄회로기판 및 전자부품 실장기판 제조업,26224,전자부품 실장기판 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2629.0,기타 전자 부품 제조업,26291,전자축전기 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2629.0,기타 전자 부품 제조업,26292,전자저항기 및 전자카드 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2629.0,기타 전자 부품 제조업,26293,"전자코일, 변성기 및 기타 전자 유도자 제조업"
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2629.0,기타 전자 부품 제조업,26294,전자감지장치 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",262.0,전자 부품 제조업,2629.0,기타 전자 부품 제조업,26299,그 외 기타 전자부품 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변 장치 제조업,2631.0,컴퓨터 제조업,26310,컴퓨터 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변 장치 제조업,2632.0,기억 장치 및 주변 기기 제조업,26321,기억장치 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변 장치 제조업,2632.0,기억 장치 및 주변 기기 제조업,26322,컴퓨터 모니터 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변 장치 제조업,2632.0,기억 장치 및 주변 기기 제조업,26323,컴퓨터 프린터 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",263.0,컴퓨터 및 주변 장치 제조업,2632.0,기억 장치 및 주변 기기 제조업,26329,기타 주변기기 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송장비 제조업,2641.0,유선 통신장비 제조업,26410,유선 통신장비 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송장비 제조업,2642.0,방송 및 무선 통신장비 제조업,26421,방송장비 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송장비 제조업,2642.0,방송 및 무선 통신장비 제조업,26422,이동전화기 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",264.0,통신 및 방송장비 제조업,2642.0,방송 및 무선 통신장비 제조업,26429,기타 무선 통신장비 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",265.0,영상 및 음향 기기 제조업,2651.0,"텔레비전, 비디오 및 기타 영상 기기 제조업",26511,텔레비전 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",265.0,영상 및 음향 기기 제조업,2651.0,"텔레비전, 비디오 및 기타 영상 기기 제조업",26519,비디오 및 기타 영상기기 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",265.0,영상 및 음향 기기 제조업,2652.0,"오디오, 스피커 및 기타 음향 기기 제조업",26521,"라디오, 녹음 및 재생 기기 제조업"
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",265.0,영상 및 음향 기기 제조업,2652.0,"오디오, 스피커 및 기타 음향 기기 제조업",26529,기타 음향기기 제조업
C,제조업(10~34),26.0,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",266.0,마그네틱 및 광학 매체 제조업,2660.0,마그네틱 및 광학 매체 제조업,26600,마그네틱 및 광학 매체 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2711.0,방사선 장치 및 전기식 진단 기기 제조업,27111,방사선 장치 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2711.0,방사선 장치 및 전기식 진단 기기 제조업,27112,전기식 진단 및 요법 기기 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2719.0,기타 의료용 기기 제조업,27191,치과용 기기 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2719.0,기타 의료용 기기 제조업,27192,치과기공물 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2719.0,기타 의료용 기기 제조업,27193,치과용 임플란트 제조업
C,제조업(10~34),27.0,"의료, 정밀, 광학 기기 및 시계 제조업",271.0,의료용 기기 제조업,2719.0,기타 의료용 기기 제조업,27194,정형 외과용 및 신체 보정용 기기 제조업
